Market_Size,Growth_Rate,Product_Type,Price_Range,Geography,Age_Group,Gender,Income_Level,Location,Preferred_Product_Type,Purchase_Channel,Purchase_Frequency,Trending_Ingredients,Key_Players,Avg_Rating,Social_Media_Sentiment,Region,Market_Forecast,Opportunities
403000000,12.9786908829448,Skincare,Budget,Country-Specific,35-44,Non-binary,High,Rural,Soaps,Online,3,Aloe Vera,Brand C,2.7,0.19,South America,1681000000,New Product Lines
791000000,13.2740283913093,Makeup,Premium,Regional,55+,Non-binary,Middle,Suburban,Conditioners,Physical Stores,7,Neem,Brand A,1.7,-0.88,Asia,1750000000,New Product Lines
395000000,5.9240520468113,Makeup,Budget,Country-Specific,18-24,Non-binary,Low,Urban,Face Creams,E-commerce Platform,7,Turmeric,Brand D,2.9,0.96,Asia,651000000,Expansion in Asia
240000000,10.1050614109395,Haircare,Premium,Regional,25-34,Prefer not to say,Low,Suburban,Conditioners,E-commerce Platform,2,Neem,Brand C,4.8,-0.27,Europe,1278000000,New Product Lines
731000000,12.1767051872683,Haircare,Mid-range,Country-Specific,18-24,Male,Middle,Rural,Conditioners,Offline,7,Coconut Oil,Brand A,3.8,0.02,Asia,649000000,New Product Lines
822000000,5.49131874532966,Skincare,Mid-range,Global,35-44,Male,High,Suburban,Hair Oils,Physical Stores,10,Rose Water,Brand D,4.7,-0.66,South America,583000000,Sustainability Focus
247000000,11.1317183341854,Skincare,Premium,Country-Specific,55+,Male,Middle,Suburban,Hair Oils,Physical Stores,5,Coconut Oil,Brand D,3.8,-0.5,Europe,1692000000,Sustainability Focus
559000000,9.49393186381705,Haircare,Mid-range,Global,25-34,Prefer not to say,Low,Suburban,Hair Oils,Physical Stores,9,Coconut Oil,Brand B,3.9,-0.57,North America,1597000000,New Product Lines
601000000,9.45857834321236,Makeup,Budget,Country-Specific,35-44,Male,High,Rural,Hair Oils,Physical Stores,5,Rose Water,Brand D,5,0.46,Asia,1318000000,New Product Lines
147000000,16.5516097214344,Skincare,Budget,Global,45-54,Female,Low,Urban,Shampoos,E-commerce Platform,8,Turmeric,Brand A,2.6,0.75,Asia,1764000000,New Product Lines
519000000,11.906270996883,Makeup,Premium,Global,45-54,Male,High,Suburban,Soaps,Offline,2,Turmeric,Brand B,4.4,0.27,Europe,1703000000,New Product Lines
311000000,18.1451205045098,Makeup,Mid-range,Global,55+,Female,Middle,Suburban,Hair Oils,Offline,3,Rose Water,Brand A,1.7,0.15,Europe,1694000000,Expansion in Asia
163000000,15.3738353984781,Haircare,Mid-range,Country-Specific,18-24,Non-binary,Low,Rural,Hair Oils,Physical Stores,7,Turmeric,Brand C,3.3,0.74,Europe,1419000000,Sustainability Focus
364000000,9.31079526133654,Haircare,Mid-range,Regional,18-24,Male,Middle,Rural,Shampoos,E-commerce Platform,1,Rose Water,Brand C,1.9,-0.06,Africa,624000000,Sustainability Focus
223000000,19.1252218073354,Haircare,Budget,Regional,18-24,Female,Middle,Rural,Soaps,Offline,4,Coconut Oil,Brand C,2.4,-0.87,South America,1928000000,New Product Lines
549000000,10.0656965713877,Makeup,Premium,Global,35-44,Prefer not to say,Low,Urban,Soaps,Online,1,Neem,Brand B,4.5,-0.36,South America,1709000000,Sustainability Focus
977000000,19.3911932354058,Haircare,Budget,Regional,18-24,Female,Low,Urban,Shampoos,Offline,9,Rose Water,Brand C,1.3,-0.4,Asia,875000000,Sustainability Focus
228000000,9.36670277032228,Makeup,Mid-range,Global,25-34,Prefer not to say,High,Suburban,Shampoos,Physical Stores,1,Neem,Brand D,1.3,0.43,North America,1795000000,Expansion in Asia
678000000,19.3233573890867,Haircare,Premium,Country-Specific,18-24,Non-binary,Low,Suburban,Shampoos,Online,2,Coconut Oil,Brand B,1.3,0.18,South America,564000000,New Product Lines
842000000,13.2265092952222,Skincare,Mid-range,Global,25-34,Male,High,Suburban,Conditioners,E-commerce Platform,6,Aloe Vera,Brand C,3.3,-0.9,Europe,1486000000,Sustainability Focus
584000000,10.9356167958253,Makeup,Premium,Country-Specific,25-34,Prefer not to say,Middle,Urban,Shampoos,Online,2,Neem,Brand C,1.1,-0.44,Europe,1290000000,Sustainability Focus
813000000,13.1791507145344,Haircare,Premium,Regional,55+,Non-binary,Middle,Rural,Face Creams,Offline,11,Neem,Brand D,1.7,-0.3,North America,1022000000,Sustainability Focus
113000000,10.9984941942738,Skincare,Budget,Global,45-54,Female,High,Rural,Conditioners,Offline,10,Neem,Brand A,3.5,-0.79,North America,1817000000,New Product Lines
839000000,13.6587105281385,Haircare,Premium,Regional,55+,Female,Low,Urban,Soaps,Online,10,Turmeric,Brand C,4.9,-0.18,Africa,1260000000,Expansion in Asia
869000000,15.9922845554419,Skincare,Premium,Global,55+,Male,Middle,Suburban,Conditioners,Online,10,Neem,Brand C,1.9,0.1,North America,1470000000,Expansion in Asia
602000000,13.6249228444607,Makeup,Mid-range,Regional,55+,Male,Low,Rural,Hair Oils,Physical Stores,9,Turmeric,Brand C,3.4,1,Europe,549000000,Sustainability Focus
103000000,11.4223820407574,Haircare,Premium,Global,55+,Male,Low,Urban,Hair Oils,E-commerce Platform,11,Coconut Oil,Brand D,4.9,0.15,Asia,720000000,New Product Lines
900000000,16.0737461744857,Haircare,Mid-range,Regional,35-44,Prefer not to say,Middle,Urban,Face Creams,Physical Stores,4,Rose Water,Brand A,3,-0.42,Asia,1522000000,New Product Lines
773000000,18.7539253166571,Makeup,Budget,Global,25-34,Prefer not to say,High,Rural,Soaps,Online,6,Coconut Oil,Brand C,1.3,0.45,South America,1187000000,Expansion in Asia
310000000,16.3726284113471,Makeup,Budget,Global,55+,Non-binary,High,Urban,Face Creams,Online,8,Turmeric,Brand C,2.3,-0.08,Europe,1371000000,New Product Lines
278000000,5.79318027025705,Haircare,Budget,Country-Specific,45-54,Female,Middle,Rural,Hair Oils,Offline,7,Aloe Vera,Brand C,4.5,1,Africa,547000000,Expansion in Asia
176000000,10.231142379365,Skincare,Budget,Country-Specific,55+,Prefer not to say,Low,Suburban,Conditioners,Physical Stores,3,Neem,Brand C,4.4,-0.86,Asia,1152000000,Expansion in Asia
984000000,5.66667380647038,Haircare,Premium,Global,55+,Prefer not to say,Low,Suburban,Face Creams,Online,2,Coconut Oil,Brand A,1.7,0.76,Europe,630000000,Sustainability Focus
440000000,10.7991106722117,Makeup,Premium,Country-Specific,35-44,Prefer not to say,Low,Suburban,Face Creams,Online,1,Neem,Brand A,1.8,-0.46,Asia,1710000000,New Product Lines
783000000,5.06120805810878,Skincare,Mid-range,Regional,55+,Female,Low,Rural,Conditioners,Offline,4,Turmeric,Brand B,2,0.1,Europe,1441000000,Sustainability Focus
958000000,6.33768707690117,Makeup,Premium,Regional,18-24,Non-binary,High,Rural,Hair Oils,Physical Stores,2,Neem,Brand B,5,-0.27,Asia,811000000,Expansion in Asia
282000000,19.6331886213947,Skincare,Mid-range,Regional,55+,Female,Middle,Rural,Face Creams,Online,7,Neem,Brand B,1.4,-0.38,North America,1201000000,Expansion in Asia
212000000,16.7730270394984,Skincare,Mid-range,Country-Specific,25-34,Male,High,Urban,Hair Oils,Online,7,Neem,Brand A,3.5,0.03,North America,964000000,Expansion in Asia
139000000,8.85364718427886,Makeup,Premium,Country-Specific,45-54,Male,High,Rural,Shampoos,Online,5,Turmeric,Brand B,4.4,-0.95,Asia,1409000000,New Product Lines
644000000,5.96860983327325,Skincare,Budget,Global,35-44,Female,High,Rural,Soaps,E-commerce Platform,4,Coconut Oil,Brand A,2.8,-0.51,Asia,1230000000,New Product Lines
573000000,5.23568464109994,Skincare,Mid-range,Regional,25-34,Prefer not to say,High,Urban,Face Creams,Physical Stores,11,Rose Water,Brand C,2.2,0.94,Africa,1663000000,Sustainability Focus
642000000,15.9031274254636,Skincare,Budget,Global,45-54,Male,Low,Urban,Shampoos,Offline,10,Coconut Oil,Brand A,4.2,-0.38,Europe,1635000000,New Product Lines
650000000,12.4929535634097,Skincare,Mid-range,Global,45-54,Non-binary,Low,Urban,Face Creams,E-commerce Platform,5,Turmeric,Brand C,1.9,0.27,Europe,530000000,Sustainability Focus
755000000,19.0993849132878,Makeup,Mid-range,Global,18-24,Male,Middle,Suburban,Soaps,Offline,10,Neem,Brand A,2.5,-0.07,Africa,1595000000,Expansion in Asia
601000000,13.7533295626758,Skincare,Budget,Regional,55+,Prefer not to say,High,Urban,Soaps,Offline,6,Turmeric,Brand D,1.5,0.5,North America,1418000000,Sustainability Focus
545000000,18.7527933562132,Makeup,Budget,Global,25-34,Female,High,Urban,Face Creams,Online,2,Rose Water,Brand C,4.7,-0.22,North America,1641000000,Sustainability Focus
815000000,13.388539208819,Makeup,Mid-range,Country-Specific,45-54,Non-binary,Middle,Suburban,Shampoos,Physical Stores,6,Aloe Vera,Brand B,4.4,0.66,South America,752000000,New Product Lines
708000000,19.6175625031808,Haircare,Mid-range,Country-Specific,45-54,Non-binary,Low,Rural,Face Creams,E-commerce Platform,8,Turmeric,Brand D,2.6,0.96,Asia,1334000000,New Product Lines
524000000,18.8971558103128,Haircare,Mid-range,Country-Specific,45-54,Prefer not to say,High,Urban,Face Creams,Physical Stores,2,Coconut Oil,Brand A,3,0.38,Africa,1486000000,Expansion in Asia
324000000,15.0780286113043,Haircare,Budget,Global,25-34,Prefer not to say,Low,Rural,Conditioners,Physical Stores,11,Coconut Oil,Brand B,2.9,-0.3,Asia,1533000000,New Product Lines
832000000,18.4145176002722,Haircare,Premium,Country-Specific,45-54,Female,High,Rural,Conditioners,Physical Stores,3,Turmeric,Brand D,2.5,0.76,Europe,1187000000,New Product Lines
998000000,6.69802355535407,Skincare,Premium,Global,18-24,Non-binary,Middle,Rural,Hair Oils,Online,10,Rose Water,Brand A,4.8,-0.21,Asia,1891000000,Sustainability Focus
409000000,15.7872307770457,Skincare,Budget,Regional,25-34,Female,Middle,Suburban,Conditioners,E-commerce Platform,11,Aloe Vera,Brand C,2.6,0.4,Europe,591000000,New Product Lines
467000000,5.57761374584108,Haircare,Premium,Global,55+,Male,Middle,Suburban,Conditioners,Offline,6,Coconut Oil,Brand B,1.9,0.21,South America,1735000000,Expansion in Asia
691000000,6.03361206950511,Skincare,Budget,Global,35-44,Non-binary,High,Urban,Soaps,Online,9,Aloe Vera,Brand C,4.4,0.06,Asia,1970000000,Sustainability Focus
539000000,11.8438671683354,Makeup,Mid-range,Country-Specific,25-34,Prefer not to say,High,Urban,Soaps,Physical Stores,2,Rose Water,Brand C,3.7,0.43,Asia,585000000,Expansion in Asia
495000000,11.5508076852201,Makeup,Budget,Global,18-24,Non-binary,Middle,Rural,Face Creams,Offline,8,Aloe Vera,Brand D,1.3,0.55,South America,1323000000,Sustainability Focus
318000000,10.6244247347727,Haircare,Budget,Regional,18-24,Male,Low,Rural,Soaps,Physical Stores,7,Aloe Vera,Brand B,4.5,0.96,North America,1633000000,Sustainability Focus
863000000,18.8823164153121,Makeup,Mid-range,Country-Specific,25-34,Male,High,Rural,Conditioners,E-commerce Platform,10,Rose Water,Brand D,3.8,-0.64,Europe,1798000000,New Product Lines
427000000,17.4082073696372,Haircare,Budget,Regional,35-44,Male,High,Urban,Shampoos,Online,10,Neem,Brand A,2.4,0.47,North America,561000000,Expansion in Asia
674000000,15.4915428305208,Skincare,Mid-range,Regional,18-24,Prefer not to say,Middle,Rural,Soaps,Online,8,Aloe Vera,Brand D,2.8,-0.34,North America,677000000,New Product Lines
466000000,16.5734844713167,Makeup,Premium,Regional,35-44,Non-binary,High,Suburban,Soaps,Online,6,Rose Water,Brand C,2.3,-0.82,Africa,932000000,New Product Lines
478000000,18.4187165145275,Makeup,Premium,Country-Specific,55+,Female,High,Urban,Shampoos,E-commerce Platform,1,Neem,Brand D,4.8,0.42,Asia,1780000000,Sustainability Focus
258000000,7.64462833301377,Haircare,Premium,Country-Specific,45-54,Prefer not to say,Low,Suburban,Face Creams,Online,3,Rose Water,Brand B,2.2,-0.03,Asia,753000000,New Product Lines
913000000,9.8884402673417,Haircare,Budget,Global,25-34,Prefer not to say,High,Suburban,Hair Oils,Offline,6,Rose Water,Brand D,2.5,-0.58,North America,897000000,Sustainability Focus
861000000,14.6392594787373,Makeup,Mid-range,Global,18-24,Non-binary,Middle,Rural,Conditioners,Physical Stores,10,Rose Water,Brand A,2.7,-0.82,South America,596000000,Sustainability Focus
650000000,15.1767493724167,Makeup,Premium,Country-Specific,25-34,Prefer not to say,High,Urban,Hair Oils,Offline,2,Aloe Vera,Brand D,1.1,-0.93,North America,1309000000,New Product Lines
376000000,17.6164036433782,Haircare,Budget,Regional,55+,Non-binary,High,Suburban,Face Creams,E-commerce Platform,6,Turmeric,Brand A,4.1,-0.5,Africa,1146000000,Expansion in Asia
826000000,15.529815785493,Makeup,Premium,Country-Specific,25-34,Prefer not to say,High,Urban,Conditioners,E-commerce Platform,7,Rose Water,Brand A,4.5,0.04,North America,1261000000,New Product Lines
869000000,6.63643924990102,Skincare,Premium,Country-Specific,35-44,Female,Low,Urban,Soaps,Online,8,Neem,Brand C,2.7,0.81,Africa,825000000,Sustainability Focus
525000000,5.44099967132439,Haircare,Mid-range,Country-Specific,35-44,Prefer not to say,Low,Suburban,Face Creams,E-commerce Platform,1,Neem,Brand C,2.8,0.39,North America,1522000000,Sustainability Focus
829000000,16.1522233428331,Makeup,Premium,Regional,18-24,Female,Low,Rural,Shampoos,Physical Stores,5,Coconut Oil,Brand C,3.7,0.93,Asia,1291000000,New Product Lines
266000000,8.42144950940205,Haircare,Budget,Regional,45-54,Female,Low,Urban,Face Creams,Offline,5,Aloe Vera,Brand C,4.7,0.78,Africa,1992000000,Expansion in Asia
540000000,10.166131668282,Haircare,Mid-range,Country-Specific,55+,Prefer not to say,High,Suburban,Soaps,Physical Stores,4,Turmeric,Brand C,4.2,0.08,Europe,1593000000,Sustainability Focus
302000000,13.6688613289751,Makeup,Budget,Global,25-34,Female,Low,Suburban,Conditioners,E-commerce Platform,7,Coconut Oil,Brand C,4.3,-0.72,South America,503000000,Expansion in Asia
528000000,8.09875359148504,Haircare,Mid-range,Regional,55+,Male,Low,Rural,Conditioners,Online,5,Neem,Brand D,1.4,0.71,North America,1634000000,Sustainability Focus
576000000,19.5630156327567,Haircare,Mid-range,Country-Specific,35-44,Prefer not to say,High,Suburban,Shampoos,Physical Stores,3,Neem,Brand B,1.7,-0.5,Africa,784000000,New Product Lines
727000000,7.81668065121094,Makeup,Mid-range,Regional,55+,Female,Middle,Suburban,Hair Oils,Online,10,Aloe Vera,Brand D,4,0.96,North America,1660000000,Sustainability Focus
753000000,18.3289235006555,Makeup,Premium,Regional,35-44,Non-binary,Middle,Rural,Conditioners,Online,6,Neem,Brand C,1.7,1,Asia,1273000000,Expansion in Asia
273000000,16.0915065432092,Makeup,Premium,Country-Specific,18-24,Female,Low,Suburban,Shampoos,E-commerce Platform,1,Neem,Brand C,2.7,-0.6,Africa,1552000000,New Product Lines
657000000,18.9582261772734,Makeup,Mid-range,Regional,25-34,Non-binary,High,Urban,Soaps,Offline,10,Coconut Oil,Brand C,3.8,0.68,Asia,501000000,Sustainability Focus
339000000,5.18098539235476,Haircare,Mid-range,Country-Specific,25-34,Prefer not to say,High,Rural,Conditioners,Online,2,Aloe Vera,Brand B,4.5,0.83,South America,1117000000,Sustainability Focus
465000000,6.76007035878046,Makeup,Mid-range,Global,25-34,Female,Middle,Urban,Face Creams,Online,9,Turmeric,Brand A,3.3,-0.49,Asia,1330000000,New Product Lines
107000000,17.7228368483277,Haircare,Budget,Regional,55+,Female,Middle,Urban,Soaps,Online,8,Aloe Vera,Brand C,3.3,-0.74,South America,531000000,Sustainability Focus
255000000,17.2043953436366,Haircare,Budget,Global,45-54,Male,High,Rural,Face Creams,Physical Stores,1,Turmeric,Brand A,2.8,0.78,Asia,628000000,Expansion in Asia
611000000,18.8401511715202,Haircare,Mid-range,Global,18-24,Prefer not to say,High,Suburban,Shampoos,Online,4,Aloe Vera,Brand A,1.6,-0.46,Europe,1612000000,Sustainability Focus
144000000,16.4842258373426,Haircare,Premium,Country-Specific,55+,Non-binary,High,Rural,Face Creams,Online,7,Aloe Vera,Brand D,3.8,-0.54,North America,1261000000,New Product Lines
215000000,13.6621182175012,Makeup,Budget,Country-Specific,45-54,Prefer not to say,Low,Urban,Face Creams,E-commerce Platform,6,Coconut Oil,Brand A,3.9,-0.32,South America,1909000000,Sustainability Focus
574000000,6.84354321491607,Skincare,Budget,Regional,35-44,Female,Low,Rural,Conditioners,Offline,6,Neem,Brand A,1.5,-0.26,North America,1760000000,Expansion in Asia
433000000,12.8460739495611,Haircare,Premium,Regional,25-34,Non-binary,Low,Urban,Soaps,E-commerce Platform,6,Aloe Vera,Brand D,2.7,-0.1,North America,1253000000,New Product Lines
361000000,8.54452921798836,Makeup,Mid-range,Regional,55+,Female,Low,Rural,Conditioners,E-commerce Platform,1,Aloe Vera,Brand C,2.8,0.64,South America,1607000000,New Product Lines
512000000,12.8485571464986,Makeup,Premium,Global,55+,Prefer not to say,Low,Suburban,Shampoos,E-commerce Platform,7,Coconut Oil,Brand B,2.3,0.07,North America,888000000,Expansion in Asia
949000000,8.99225381570212,Haircare,Budget,Global,55+,Female,High,Urban,Soaps,Online,11,Turmeric,Brand B,4.7,-0.36,Europe,825000000,Sustainability Focus
594000000,18.5275566083088,Skincare,Budget,Global,45-54,Prefer not to say,Low,Urban,Soaps,Physical Stores,1,Neem,Brand C,4.6,0.75,Asia,1943000000,Expansion in Asia
771000000,13.2511613608377,Makeup,Premium,Country-Specific,55+,Male,High,Urban,Hair Oils,Offline,1,Aloe Vera,Brand A,1.9,0.68,Asia,1513000000,Expansion in Asia
757000000,19.8954047697032,Haircare,Premium,Country-Specific,18-24,Male,High,Urban,Conditioners,E-commerce Platform,2,Neem,Brand D,4.2,0.36,Africa,1269000000,Expansion in Asia
533000000,17.3204869945169,Makeup,Premium,Country-Specific,55+,Non-binary,Middle,Urban,Conditioners,Offline,1,Turmeric,Brand C,4.8,0.87,Europe,1331000000,Expansion in Asia
604000000,6.04705904180728,Skincare,Premium,Global,45-54,Prefer not to say,Low,Urban,Hair Oils,Online,2,Coconut Oil,Brand B,1.3,-0.23,Africa,884000000,New Product Lines
408000000,12.5933656504393,Haircare,Budget,Regional,55+,Prefer not to say,Middle,Suburban,Face Creams,Online,9,Neem,Brand D,2.2,-0.76,Asia,1777000000,New Product Lines
868000000,13.1132594680153,Skincare,Mid-range,Global,35-44,Female,Low,Urban,Shampoos,E-commerce Platform,9,Rose Water,Brand D,2.1,0.98,South America,1739000000,New Product Lines
438000000,18.1010454405296,Haircare,Mid-range,Global,25-34,Non-binary,Low,Rural,Face Creams,Online,5,Coconut Oil,Brand D,2.4,-0.28,Asia,1625000000,New Product Lines
327000000,19.7238470001522,Haircare,Budget,Regional,45-54,Non-binary,High,Suburban,Hair Oils,Physical Stores,4,Rose Water,Brand A,3.9,0.06,Africa,1403000000,Expansion in Asia
513000000,13.9849772252816,Skincare,Premium,Global,18-24,Male,Middle,Rural,Shampoos,Physical Stores,7,Turmeric,Brand A,2.3,-0.53,Europe,951000000,Expansion in Asia
940000000,6.61781544999417,Skincare,Premium,Global,45-54,Male,Low,Urban,Face Creams,Offline,5,Rose Water,Brand C,2.9,0,South America,1826000000,Sustainability Focus
416000000,7.77840974837557,Skincare,Budget,Country-Specific,45-54,Female,High,Urban,Face Creams,Physical Stores,10,Aloe Vera,Brand C,4,0.9,South America,1542000000,New Product Lines
244000000,18.9839483025076,Haircare,Budget,Country-Specific,18-24,Female,Middle,Rural,Face Creams,Offline,6,Coconut Oil,Brand B,2.3,0.7,Africa,851000000,Sustainability Focus
180000000,8.17636397878809,Haircare,Premium,Country-Specific,25-34,Male,Middle,Rural,Face Creams,Offline,3,Coconut Oil,Brand D,2.3,0.7,South America,1504000000,Sustainability Focus
281000000,16.1031983654181,Skincare,Premium,Country-Specific,25-34,Female,Middle,Suburban,Soaps,Physical Stores,6,Rose Water,Brand B,1.7,0.17,Europe,717000000,New Product Lines
686000000,19.1087435137628,Makeup,Mid-range,Global,45-54,Non-binary,Low,Rural,Shampoos,Online,6,Aloe Vera,Brand D,4.5,0.88,Europe,1382000000,Expansion in Asia
797000000,6.36278005376273,Makeup,Budget,Regional,25-34,Non-binary,Middle,Suburban,Conditioners,Physical Stores,9,Neem,Brand A,3,0.78,Asia,1185000000,Sustainability Focus
372000000,6.06771203239146,Haircare,Premium,Regional,45-54,Female,Low,Rural,Face Creams,Offline,8,Turmeric,Brand D,1.7,-0.43,Asia,1746000000,Sustainability Focus
918000000,12.1130899380521,Skincare,Premium,Global,18-24,Male,Low,Rural,Face Creams,Offline,6,Neem,Brand A,2,0.32,Europe,835000000,Sustainability Focus
536000000,18.9820548051611,Makeup,Premium,Global,55+,Non-binary,Low,Urban,Hair Oils,Online,3,Neem,Brand A,3.8,-0.66,South America,1124000000,Sustainability Focus
135000000,15.2605338467961,Skincare,Mid-range,Regional,18-24,Male,Middle,Rural,Shampoos,Physical Stores,8,Aloe Vera,Brand C,1.8,0.81,North America,1763000000,New Product Lines
903000000,17.3611536748361,Skincare,Budget,Regional,45-54,Non-binary,High,Suburban,Shampoos,E-commerce Platform,2,Turmeric,Brand D,3.1,0,South America,979000000,Expansion in Asia
689000000,6.74659593314296,Skincare,Mid-range,Global,35-44,Female,Middle,Urban,Shampoos,Physical Stores,6,Neem,Brand A,2,0.77,Africa,611000000,Expansion in Asia
492000000,12.2892204291598,Makeup,Premium,Regional,35-44,Female,Low,Suburban,Hair Oils,E-commerce Platform,11,Coconut Oil,Brand D,4.6,0.94,Asia,1922000000,New Product Lines
365000000,15.8569822589125,Makeup,Premium,Regional,45-54,Prefer not to say,Low,Rural,Face Creams,Physical Stores,9,Neem,Brand B,5,0.31,Africa,831000000,Expansion in Asia
534000000,5.83867687519157,Skincare,Mid-range,Country-Specific,55+,Female,Middle,Suburban,Conditioners,Offline,8,Coconut Oil,Brand C,4.7,-0.04,North America,987000000,Expansion in Asia
629000000,14.8197174699201,Makeup,Budget,Country-Specific,35-44,Female,High,Urban,Shampoos,Physical Stores,11,Aloe Vera,Brand A,1.3,-0.21,Asia,513000000,Sustainability Focus
589000000,9.63755996061477,Haircare,Mid-range,Global,18-24,Prefer not to say,Middle,Urban,Soaps,Physical Stores,11,Aloe Vera,Brand A,4.1,-0.58,Africa,1542000000,Sustainability Focus
612000000,16.4316597469325,Makeup,Mid-range,Regional,25-34,Non-binary,Middle,Rural,Conditioners,Offline,3,Neem,Brand B,1.4,0.06,North America,997000000,New Product Lines
790000000,10.6539018308896,Skincare,Mid-range,Regional,25-34,Non-binary,Low,Rural,Shampoos,Offline,9,Neem,Brand D,3.5,-0.85,Africa,1796000000,Expansion in Asia
782000000,19.0346313612202,Skincare,Premium,Country-Specific,35-44,Male,Low,Rural,Shampoos,Offline,1,Coconut Oil,Brand D,2.3,-0.97,South America,785000000,Expansion in Asia
903000000,9.4664498884188,Skincare,Premium,Regional,45-54,Non-binary,Middle,Rural,Soaps,Physical Stores,11,Turmeric,Brand D,4,0.24,North America,771000000,Sustainability Focus
680000000,9.51767633017898,Makeup,Budget,Regional,45-54,Prefer not to say,Low,Rural,Shampoos,Physical Stores,7,Coconut Oil,Brand D,1.5,-0.64,Africa,1781000000,Sustainability Focus
200000000,11.2223080299185,Makeup,Budget,Regional,55+,Non-binary,High,Suburban,Shampoos,Online,3,Neem,Brand C,1,0.19,Europe,1338000000,Sustainability Focus
721000000,8.44498740629007,Haircare,Mid-range,Country-Specific,18-24,Female,Middle,Suburban,Conditioners,Physical Stores,3,Aloe Vera,Brand B,1.3,0.14,North America,1304000000,New Product Lines
437000000,16.5830839901952,Haircare,Premium,Country-Specific,18-24,Prefer not to say,High,Suburban,Conditioners,E-commerce Platform,3,Coconut Oil,Brand A,3.3,0.34,North America,1219000000,Sustainability Focus
524000000,19.1563987497836,Haircare,Premium,Country-Specific,18-24,Male,Low,Suburban,Conditioners,Online,4,Rose Water,Brand D,2.3,-0.5,Europe,1036000000,Sustainability Focus
351000000,14.1076881492951,Skincare,Budget,Regional,45-54,Male,Middle,Suburban,Hair Oils,E-commerce Platform,4,Turmeric,Brand A,3.4,0.02,Africa,501000000,New Product Lines
751000000,18.8713764380003,Makeup,Mid-range,Regional,45-54,Male,High,Suburban,Face Creams,Online,1,Neem,Brand C,2.9,0.73,North America,915000000,Expansion in Asia
180000000,12.4607613966617,Haircare,Mid-range,Global,45-54,Non-binary,Low,Suburban,Conditioners,Online,10,Coconut Oil,Brand C,2,0.25,Asia,1667000000,Expansion in Asia
835000000,12.2926744413632,Haircare,Mid-range,Country-Specific,18-24,Non-binary,High,Suburban,Face Creams,Physical Stores,2,Neem,Brand B,1.4,0.24,Asia,734000000,New Product Lines
322000000,19.0627794898248,Skincare,Budget,Global,25-34,Non-binary,High,Urban,Hair Oils,Physical Stores,5,Aloe Vera,Brand C,3.5,-0.37,Asia,531000000,Expansion in Asia
338000000,6.3911849055036,Haircare,Premium,Country-Specific,18-24,Female,Middle,Rural,Conditioners,Online,5,Turmeric,Brand B,4.3,-0.09,North America,1441000000,Expansion in Asia
534000000,17.7348983133093,Makeup,Mid-range,Global,18-24,Male,High,Urban,Shampoos,Online,5,Rose Water,Brand D,2.1,0.57,Africa,1129000000,Expansion in Asia
541000000,12.7282539448834,Haircare,Premium,Global,25-34,Female,Low,Urban,Hair Oils,Offline,5,Turmeric,Brand A,3.9,-0.98,Asia,1032000000,Expansion in Asia
715000000,8.98144249149081,Haircare,Premium,Regional,25-34,Prefer not to say,High,Suburban,Soaps,E-commerce Platform,7,Aloe Vera,Brand D,2.8,0.62,South America,902000000,Sustainability Focus
873000000,19.0154682938647,Haircare,Mid-range,Country-Specific,45-54,Female,Low,Rural,Soaps,E-commerce Platform,8,Coconut Oil,Brand B,4.9,-0.94,Asia,1137000000,Sustainability Focus
750000000,13.7944187416298,Makeup,Budget,Global,45-54,Prefer not to say,High,Urban,Shampoos,Online,2,Rose Water,Brand A,1.5,-0.08,Europe,713000000,New Product Lines
657000000,5.61239391991194,Makeup,Premium,Global,25-34,Prefer not to say,Low,Urban,Soaps,Online,5,Coconut Oil,Brand C,3.5,0.01,North America,1160000000,Expansion in Asia
728000000,16.1789427641734,Makeup,Budget,Country-Specific,45-54,Male,High,Suburban,Hair Oils,Physical Stores,5,Neem,Brand D,3.2,0.89,Europe,610000000,Expansion in Asia
288000000,9.4315449246331,Skincare,Premium,Country-Specific,25-34,Male,Middle,Urban,Hair Oils,Offline,11,Coconut Oil,Brand C,2.8,-0.25,Europe,1415000000,Expansion in Asia
242000000,11.946552851894,Makeup,Budget,Global,35-44,Male,Middle,Suburban,Shampoos,E-commerce Platform,3,Turmeric,Brand C,3.3,0.82,South America,1288000000,New Product Lines
908000000,10.391013936647,Skincare,Premium,Country-Specific,35-44,Female,Middle,Rural,Conditioners,Offline,8,Rose Water,Brand B,3.5,0.19,North America,1525000000,Expansion in Asia
277000000,16.2872609540031,Haircare,Budget,Regional,25-34,Prefer not to say,Low,Rural,Face Creams,Physical Stores,10,Turmeric,Brand C,2.5,0.17,Africa,1923000000,New Product Lines
250000000,7.19609564868832,Haircare,Mid-range,Regional,18-24,Female,High,Suburban,Shampoos,Physical Stores,10,Coconut Oil,Brand B,1.9,-0.35,Asia,1781000000,Expansion in Asia
808000000,10.1165711112479,Makeup,Budget,Country-Specific,25-34,Male,High,Rural,Soaps,Physical Stores,4,Rose Water,Brand A,2.5,0.08,South America,1234000000,New Product Lines
148000000,9.07833895463349,Makeup,Premium,Regional,18-24,Female,High,Suburban,Face Creams,E-commerce Platform,11,Turmeric,Brand A,1.3,0.46,Europe,585000000,Sustainability Focus
